Folder,File,Source,Description,Frequency,Start,Skip,Subject,Format
data,housing1.dat,"Pena, Tiao and Tsay (2001)","Monthly single-family housing starts (col 1), and housing sold (col 2) for the period January 1965 through May 1975",12,1976,0,Microeconomic,Column
data,qunemrate.dat,"Pena, Tiao and Tsay (2001)",Seasonally adjusted quarterly U.S. unemployment rates from 1948 to 1993,4,1948,0,Labour market,Row
data,sp500-1.dat,"Pena, Tiao and Tsay (2001)",Monthly returns of value-weighted S and P (standard and poor) 500 stock from 1926-1991,12,1926,0,Finance,Row
data,1970_GNP_history.dat,Phil Henshaw,US Gross National Product 1874-1970,1,1874,11,Macroeconomic,Column
data,1993_GDP_history.dat,Phil Henshaw,US Gross Domestic Product 1929-1993,1,1929,7,Macroeconomic,Column
data,2005_trade-bal_hist.dat,Phil Henshaw,US Trade in Goods and Services � Balance of Payments (BOP) Basis. Value in millions of 2000 dollars 1960-2005,1,1960,10,Macroeconomic,Column
data,2005_trade-bal_hist2.dat,Phil Henshaw,US Trade in Goods and Services � Balance of Payments (BOP) Basis. Value in millions of dollars 1960-2005,1,1960,7,Macroeconomic,Column
data,ca087.dat,"R. L. Holmes, R. K. Adams, M. R. Rose, S. Buer","Tree: KAISER PASS                      JUOC
Location: CALIFORNIA   WESTERN JUNIPER   2731M  3717-11905 800 29
Years: 1140-1981
Author: R. L. HOLMES, R. K. ADAMS, M. R. ROSE, S. BUER                 07/14/82",1,1140,0,Tree-rings,Row
data,ca051.dat,R. Tosh (1971),"Tree: SAN GORGONIO, POLYNOMIAL OPTION                     PIFL
Location: CALIFORNIA   LIMBER PINE       3048M  3407-11649
Author: R. TOSH   1971.
Years: -42 - 1970",1,-42,0,Tree-rings,Row
data,chil012.dat,R.L.Holmes,"Tree: PIEDRA DEL AGUILA CHILE             CLIMATIC        ARAR           1536
Location: MALLECO      ARAR              1300M -3750-07302
Author: R.L.HOLMES                               12 26 76
Years: 1242-1975",1,1242,0,Tree-rings,Row
data,chin001a.dat,R.Z. Zu,"Tree: WULAN           ARSTAN        JUSP
Location: P.R. CHINA    JUNIPER          3600M  3700 10000
Author: LOCAL MET. BUR. & R.Z. ZU
Years: 1163-1986",1,1163,0,Tree-rings,Row
data,bond2.dat,Reserve Bank of Australia,"Monthly interest rates Government Bond Yield 2-year securities, Reserve Bank of Australia. Jan 1969 � Sep 1994",12,1969,0,Finance,Row
data,bicup2006.dat,Richard Weber,Passenger arrivals at a subway bus terminal in Santiago de Chile for each 15-minute interval between 6:30 hours and 22 hours from 1-21 March 2005,,1,0,Transport and tourism,Column
roberts,att.dat,Roberts (1992),"Monthly returns for AT&T, Jan 1961 through Dec. 1967",12,1961,3,Finance,Row
roberts,beards.dat,Roberts (1992),"Percent of Men with full beards, 1866 � 1911",1,1866,4,Demography,Row
roberts,blume.dat,Roberts (1992),"Monthly unit sales, Winnebago Industries, Nov. 1966 � Feb. 1972",12,1966.83,1,Sales,Row
roberts,ccpi.dat,Roberts (1992),"One month change in CPI, Apr. 1963 � Jul. 1971",12,1963.25,2,Macroeconomic,Row
data,dj.dat,Roberts (1992),"Monthly closings of the Dow-Jones industrial index, Aug. 1968 � Aug. 1981",12,1968.583333,1,Finance,Row
roberts,djweek.dat,Roberts (1992),"Weekly closings of the Dow-Jones industrial average, July 1971 � August 1974",52,1971.5,4,Finance,Row
roberts,g.dat,Roberts (1992),"Nominal government product (billion dollars), U.S., 1929 � 1974",1,1929,1,Macroeconomic,Row
roberts,globwarm.dat,Roberts (1992),"Surface air �temperature change� (degrees celsius) for the globe, 1880 � 1985",1,1880,5,Meteorology,Row
roberts,gnpn.dat,Roberts (1992),"Nominal GNP (billion dollars), U.S., 1890 � 1974",1,1890,1,Macroeconomic,Row
roberts,gruen.dat,Roberts (1992),"Quarterly sales of SPSS manual, second edition, Jan. 1976 through April 1982",4,1976,4,Sales,Row
roberts,halsey.dat,Roberts (1992),"Monthly degree days per heating in Chicago, Feb. 1931 � Aug. 1977",12,1931.083,7,Meteorology,Row
roberts,ibm.dat,Roberts (1992),"Monthly returns, IBM common stock, Jan. 1961 � Dec. 1967",12,1961,2,Finance,Row
roberts,ipi.dat,Roberts (1992),"Implicit price index, U.S.,1890 � 1974",1,1890,1,Finance,Row
roberts,lakemich.dat,Roberts (1992),"Highest mean monthly level, Lake Michigan, 1860 to Dec 1955",1,1860,3,Hydrology,Row
roberts,lyndpin.dat,Roberts (1992),"Annual domestic sales and advertising of Lydia E, Pinkham Medicine, 1907 to 1960",1,1907,7,Sales,Row
roberts,m.dat,Roberts (1992),"Money supply (billion dollars), U.S., 1890 to 1974",1,1890,1,Macroeconomic,Row
roberts,nyse.dat,Roberts (1992),"Monthly returns, NYSE, Jan 1961 to Dec 1967",12,1961,2,Finance,Row
roberts,plhuron.dat,Roberts (1992),"Annual precipitation (inches), Lake Huron, 1900 to 1986",1,1900,3,Meteorology,Row
roberts,plmich.dat,Roberts (1992),"Annual precipitation (inches), Lake Michigan, 1900 to 1986",1,1900,3,Meteorology,Row
roberts,plsuper.dat,Roberts (1992),"Annual precipitation (inches), Lake Superior, 1900 to 1986",1,1900,3,Meteorology,Row
roberts,rgnp.dat,Roberts (1992),"Real GNP in billion of dollars, U.S., 1890 to 1974",1,1890,1,Macroeconomic,Row
roberts,rocky.dat,Roberts (1992),"Rockwell hardness (measured on rockwell �B� scale), 100 coils produced in sequence at a Chicago Steel Mill",,1,3,Industry,Row
roberts,scholes.dat,Roberts (1992),"Scholes index for NYSE, April 1963 to July 1971",12,1963.25,4,Finance,Row
roberts,skirts.dat,Roberts (1992),"Annual diameter of skirt at hem, 1866 to 1911",1,1866,5,Demography,Row
roberts,snow.dat,Roberts (1992),"Annual snowfall in Chicago, 1939 to 1978",1,1939,3,Meteorology,Row
roberts,tbills.dat,Roberts (1992),"One month return on U.S. treasury bills, April 1963 to July 1971",12,1963.25,2,Finance,Row
roberts,u.dat,Roberts (1992),"Civilian unemployment rate, 1890 to 1974",1,1890,1,Labour market,Row
roberts,yule1.dat,Roberts (1992),"Standardized mortality per 1000 persons, England, 1866 to 1911",1,1866,12,Demography,Row
roberts,yule2.dat,Roberts (1992),"Proportion of church of England marriages/1000 persons, England, 1866 to 1911",1,1866,12,Demography,Row
data,subbrao3.dat,Subba Rao & Gabr (1984),Monthly unemployment figures in West Germany 1948-1980,12,1948,0,Labour market,Row
data,twanders1.dat,T W Anderson (1971),Actual wheat-price index (European prices) 1500-1869,1,1500,0,Microeconomic,Row
data,twanders2.dat,T W Anderson (1971),Trend free wheat-price index (European prices) 1500-1869,1,1500,0,Microeconomic,Row
data,nm560.dat,"T.W. Swetnam, A.C. Caprio, A.M. Lynch","Tree: Italian Canyon, New Mexico. Limber Pine 2894m +3644-10528",1,837,0,Tree-rings,Row
data,pola006.dat,Tomasz Wazny,"Tree: East Pomerania, North Poland English Oak. 20m 5330 01600",1,996,0,Tree-rings,Row
data,Hveravellir_rain.dat,Tong (1990),"Daily precipitation (mm), Hveravellir, 1 Jan 1972 � 31 Dec 1974",365,1972,1,Meteorology,Column
data,Hveravellir_temp.dat,Tong (1990),Hveravellir: 1 Jan 1972 � 31 Dec 1974: Daily temperature (degrees centigrade),365,1972,1,Meteorology,Column
data,ibm.dat,Tong (1990),IBM closing stock price relative changes: 18/5/61 � 30/3/62,,1,0,Finance,Column
data,ibm1.dat,Tong (1990),IBM closing stock prices relative changes: 18/12/59 � 12/5/60,,1,0,Finance,Column
htong,jokulsa.dat,Tong (1990),"Mean daily flow (cumecs), Jokulsa Eystri River, 1 Jan 1972 � 31 Dec 1974",365,1972,1,Hydrology,Row
data,sunspot.dat,Tong (1990),Wolf�s Sunspot Numbers. 1700 � 1988,1,1700,0,Physics,Row
data,vatnsdalsa_river.dat,Tong (1990),"Mean daily flow (cumecs), Vatnsdalsa River, 1 Jan 1972 � 31 Dec 1974",365,1972,1,Hydrology,Column
data,bicoal.dat,US Bureau of Mines,Annual bituminous coal production USA: millions of net tons. 1920-1968,1,1920,0,Production,Row
data,ausl006.dat,"V. Lamarche, J. Ogden, D. Campbell, P. Dunwiddie: 03/04/77","Tree: Beyond Burn, Australia. Pencil Pine.",1,1028,0,Tree-rings,Row
data,ausl009.dat,"V. Lamarche, J. Ogden, P. Dunwiddie: 03/04/77","Tree: Mount Field (beyond Burn BEB139 + Lake Newdegate), Australia. Pencil Pine.",1,1028,0,Tree-rings,Row
data,chil007.dat,"V. Lamarche, R.Holmes, P. Dunwiddie, J. Gutierrez: 12/30/76","Tree: SAN GABRIEL                                         AUCH          1042A
Location: CHILE        CIPRES            1600M -3347-07015
Authors: V. LAMARCHE, R.HOLMES, P. DUNWIDDIE, J. GUTIERREZ              12/30/76
Years: 1131-1975",1,1131,0,Tree-rings,Row
data,nv500.dat,V.C. Lamarche and C.W. Ferguson: 1967,"Tree: Hill 10842, Nevada. Bristlecone Pine 2926m 03857-11413 180 30",1,1,0,Tree-rings,Row
data,cows.dat,Velleman (1981),Daily temperature of a cow at 6.30 am measured by counting chirps from�a telemetric thermometer implanted in the cow. Data are chirps per 5-minute�interval -800,,,0,Agriculture,Row
data,chil015.dat,"Villalba, R. (1989)","Tree: TIUCHUE, ISLA DE CHILOE                            FICU
Location: CHILE        ALERCE            750M -4230-07350
Author: VILLALBA, R.(1989)
Years: 1386-1987",1,1386,0,Tree-rings,Row
data,10m_radioactivity.dat,"Walter Harms, Germany","Radioactivity in the ground at 10 minute intervals over one month (June 2006). Columns: date, time, rate (counts per 10 minutes) and error. A few data are missing due to a probe change",,1,0,Physics,Column
data,1m_radioactivity.dat,"Walter Harms, Germany","Radioactivity in the ground at 1 minute intervals over one day (8 August 2006). Columns: date, time, rate (counts per minute) and error. Note the minor temperature dependency",,1,0,Physics,Column
data,2h_radioactivity.dat,"Walter Harms, Germany","Radioactivity in the ground at 2 hourly intervals over one year (July 2005 to June 2006). Columns: date, time, dose rate (microsievert per hour). A few data are missing due to a technical problem. Note the snow cover effect",,1,0,Physics,Column
data,equiptemp.dat,"Walter Harms, Germany",Offset equipment temperature (degrees Celsius) observed every 10 minutes for one month (July 2006). Equipment used for radioactive measurement,,1,0,Physics,Column
data,coffee.dat,,U.S. annual coffee consumption. 1910 � 1970.,1,1910,0,Production,Row
data,eriel.dat,,"Monthly Lake Erie Levels 1921 � 1970,",12,1921,0,Hydrology,Row
data,forex.dat,,"Daily foreign exchange rates: Australia/US, British/US, Canadian/US, Dutch/US, French/US, German/US, Japanese/US, Swiss/US. 31 December 1979 � 31 December 1998",365,1,1,Finance,Column
data,mmitta.dat,,"Monthly flows for Mitta Mitta River, Tallandoon. Jan 1936 � Dec 1968.",12,1936,0,Hydrology,Column
data,nytemps.dat,,Monthly New York City average temperature: degrees C (?). Jan 1946 � Dec 1959.,12,1946,0,Meteorology,Row
data,raineast.dat,,"Annual rainfall, eastern U.S.A. 1817 � 1922.",1,1817,0,Meteorology,Row
data,soi.dat,,Monthly Southern oscillation index measured as the difference in sea-surface air pressure between Darwin and Tahiti. Jan 1882 � May 1993.,12,1882,0,Meteorology,Row
data,turnover.dat,,Quarterly retail turnover: $m current. Jun 1982 � Dec 1991.,4,1982.5,0,Sales,Row
data,twirate.dat,,Exchange Rate TWI. May 1970 � Aug 1995.,12,1970.333333,0,Finance,Row
data,usexch.dat,,Exchange rate of Australian dollar: $A for 1 US dollar. Annual average: 1971 � 1991,1,1971,0,Finance,Row
data,usexchm.dat,,Exchange rate of Australian dollar: $A for 1 US dollar. Monthly average: Jul 1969 � Aug 1995,12,1969.5,0,Finance,Row
cortez,A1D.txt,"�P. Cortez, M. Rio, M. Rocha and P. Sousa. Multiscale Internet Traffic Forecasting using Neural Networks and Time Series Methods. In Expert Systems, Wiley-Blackwell, In press.",Internet traffic data (in bits) from a private ISP with centres in 11 European cities. The data corresponds to a transatlantic link and was collected from 06:57 hours on 7 June to 11:17 hours on 31 July 2005. Daily data.,,,0,Computing,Row
cortez,A1H.txt,"�P. Cortez, M. Rio, M. Rocha and P. Sousa. Multiscale Internet Traffic Forecasting using Neural Networks and Time Series Methods. In Expert Systems, Wiley-Blackwell, In press.",Internet traffic data (in bits) from a private ISP with centres in 11 European cities. The data corresponds to a transatlantic link and was collected from 06:57 hours on 7 June to 11:17 hours on 31 July 2005. Hourly data.,,,0,Computing,Row
cortez,A5M.txt,"�P. Cortez, M. Rio, M. Rocha and P. Sousa. Multiscale Internet Traffic Forecasting using Neural Networks and Time Series Methods. In Expert Systems, Wiley-Blackwell, In press.",Internet traffic data (in bits) from a private ISP with centres in 11 European cities. The data corresponds to a transatlantic link and was collected from 06:57 hours on 7 June to 11:17 hours on 31 July 2005. Data collected at five minute intervals.,,,0,Computing,Row
cortez,B1D.txt,"�P. Cortez, M. Rio, M. Rocha and P. Sousa. Multiscale Internet Traffic Forecasting using Neural Networks and Time Series Methods. In Expert Systems, Wiley-Blackwell, In press.","Internet traffic data (in bits) from an ISP. Aggregated traffic in the United Kingdom academic network backbone. It was collected between 19 November 2004, at 09:30 hours and 27 January 2005, at 11:11 hours. Daily data",,,0,Computing,Row
cortez,B1H.txt,"�P. Cortez, M. Rio, M. Rocha and P. Sousa. Multiscale Internet Traffic Forecasting using Neural Networks and Time Series Methods. In Expert Systems, Wiley-Blackwell, In press.","Internet traffic data (in bits) from an ISP. Aggregated traffic in the United Kingdom academic network backbone. It was collected between 19 November 2004, at 09:30 hours and 27 January 2005, at 11:11 hours. Hourly data",,,0,Computing,Row
cortez,B5M.txt,"�P. Cortez, M. Rio, M. Rocha and P. Sousa. Multiscale Internet Traffic Forecasting using Neural Networks and Time Series Methods. In Expert Systems, Wiley-Blackwell, In press.","Internet traffic data (in bits) from an ISP. Aggregated traffic in the United Kingdom academic network backbone. It was collected between 19 November 2004, at 09:30 hours and 27 January 2005, at 11:11 hours. Data collected at five minute intervals.",,,0,Computing,Row
