OBS,AMSTEOE,DAXINDX,FRCAC40,FTSE100,HNGKNGI,JAPDOWA,SNGALLS,SPCOMP
5/25/1995,430.52,2105.12,1960.67,3328.2,9390.6,15579.44,528.12,528.59
5/26/1995,426.49,2077.87,1919.07,3311.1,9329.18,15694.25,523.35,523.65
5/29/1995,426.4,2067.41,1927.82,3311.1,9316.17,15574.03,519.13,523.65
5/30/1995,428.53,2087.65,1927.3,3309.9,9245.3,15762.97,520.09,523.58
5/31/1995,431.52,2092.17,1947.95,3319.4,9407.38,15436.79,524.85,533.4
6/01/1995,434.95,2126.38,1960.8,3340.6,9559.74,15594.57,532.89,533.49
6/02/1995,433.1,2136.26,1971.3,3345,9559.74,15849.13,529.48,532.51
6/05/1995,433.1,2136.26,1971.3,3376.6,9570.37,15897.32,532.45,535.6
6/06/1995,435.23,2146.4,1965.94,3380,9497.83,15660.99,527.82,535.55
6/07/1995,434.69,2141.07,1974.69,3370.8,9382.58,15679.62,525.64,533.13
6/08/1995,435.62,2130.97,1951.19,3380.8,9292.78,15442.3,527.54,532.35
6/09/1995,432.47,2121.75,1897.02,3337.7,9267.62,15044.18,522,527.94
6/12/1995,431.98,2119.56,1907.75,3344.6,9121.45,14813.46,519.79,530.88
6/13/1995,431.83,2115.11,1922.79,3348,9103.17,14599.68,518.69,536.05
6/14/1995,430.57,2128.02,1893.65,3339.8,9364.77,14660.49,518.77,536.47
6/15/1995,432.86,2128.02,1920.7,3370.4,9262,14867.26,522.54,537.12
6/16/1995,430.71,2119.79,1904.95,3366.1,9313.95,14703.17,518.9,539.83
6/19/1995,433.44,2141.75,1918.43,3381.3,9313.95,14700.06,518.97,545.22
6/20/1995,434.26,2136.68,1896.12,3377.2,9278.69,14665.7,516.28,544.98
6/21/1995,434.36,2143.69,1902.75,3378.3,9243.65,14951.21,517.83,543.98
6/22/1995,435.52,2148.68,1925.21,3403.8,9158.95,14926.37,512.13,551.07
6/23/1995,434.93,2139.78,1895.07,3379.4,9224.36,15265.18,512.53,549.71
6/26/1995,437.01,2130.41,1902.44,3309.2,9201.25,15145.36,511.62,544.13
6/27/1995,437.38,2122.4,1877.67,3313.2,9199.54,14759.05,510.29,542.43
6/28/1995,433.57,2096.44,1865.45,3282.7,9151.37,14618.07,507.45,544.73
6/29/1995,433.68,2106.55,1861.9,3294,9200.13,14507.17,507.17,543.87
6/30/1995,432.38,2083.93,1858.82,3314.6,9206.54,14517.4,508.42,544.75
7/03/1995,434.61,2092.26,1879.68,3323.7,9138.21,14485.41,509.07,547.09
7/04/1995,437.15,2114.9,1889.44,3349.2,9182.47,14755.74,512.17,547.09
7/05/1995,438.7,2105.66,1907.76,3394.9,9407.27,14830.44,515.39,547.26
7/06/1995,440.04,2121.22,1889.49,3388.3,9376.87,15256.89,516.18,553.99
7/07/1995,447.04,2153.39,1950.8,3462.9,9632.25,16213.08,524.23,556.37
7/10/1995,455.85,2179.26,1949.39,3455,9727.54,16242.66,533.53,557.19
7/11/1995,453.99,2201.9,1961.32,3464,9669.97,16588.19,524.79,554.78
7/12/1995,456.44,2199.09,1961.66,3450.6,9639.62,16605.74,526.41,560.89
7/13/1995,458.85,2214.42,1948.32,3447.2,9742.44,16505.67,524.86,561
7/14/1995,455.68,2184.9,1948.32,3429.2,9727.96,16517.7,526.49,559.89
7/17/1995,459.9,2199.61,1951.5,3442.6,9633.98,16842.47,524.44,562.72
7/18/1995,458.74,2192.99,1928.99,3420.7,9616.98,16574.35,522.52,558.46
7/19/1995,454.38,2182.88,1931.18,3405.3,9418.91,16422.44,520.66,550.98
7/20/1995,451.93,2184.33,1905.94,3400.4,9423.2,16453.42,520.43,553.54
7/21/1995,454.42,2201.86,1908.85,3413.1,9410.23,16589.09,520.67,553.62
7/24/1995,460.19,2197.48,1929.56,3431.6,9288.04,16591.5,518.48,556.63
7/25/1995,460.25,2229.06,1941.34,3432.9,9359.1,16148.4,520.65,561.1
7/26/1995,461.93,2240.81,1942.53,3454.3,9354.95,16387.25,520.55,561.61
7/27/1995,460.87,2234.36,1947.88,3458.3,9361.33,16625.19,521.19,565.22
7/28/1995,457.62,2229.99,1932.78,3468.9,9451.69,16649.45,523.02,562.93
7/31/1995,458.13,2218.74,1920.04,3463.3,9453.42,16677.53,519.88,562.06
8/01/1995,457.9,2220.02,1917.81,3449.9,9385.27,16358.57,517.5,559.64
8/02/1995,463.36,2241.52,1960.03,3499.9,9410.14,16720.75,518.9,558.8
8/03/1995,458.6,2240.72,1950.83,3475.6,9379.72,16893.71,516.09,558.75
8/04/1995,457.99,2235.99,1957.08,3482.4,9362.83,16741.2,512.58,558.94
8/07/1995,458.85,2243.41,1950.37,3483.5,9318.4,16615.46,508.78,560.03
8/08/1995,459.66,2237.65,1954.66,3468.8,9303.82,16838.97,505.38,560.39
8/09/1995,459.33,2221.77,1943.74,3468.3,9301.65,16789.33,505.38,559.71
8/10/1995,458.7,2218.72,1949.22,3474.7,9142.55,16728.97,505.71,557.45
8/11/1995,459,2232.89,1946.21,3467.5,9006.93,16792.34,504.59,555.11
8/14/1995,457.98,2208.45,1946.21,3441.4,8924.27,16916.57,501.44,559.74
8/15/1995,462.51,2227.61,1946.21,3444.4,8931.31,17452.72,498.2,558.57
8/16/1995,460.83,2252.86,1970.37,3465.1,8985.05,18158.73,500.93,559.97
8/17/1995,459.23,2260.3,1967.27,3470.6,8896.66,18149.7,504.94,559.04
8/18/1995,461.55,2263.46,1971.56,3509.8,8895.82,18032.49,509.75,559.21
8/21/1995,463.43,2269.38,1984.44,3535.7,8900.48,17871.05,509.1,558.11
8/22/1995,464.04,2258.86,1963.36,3530.2,8947.19,17877.77,508.88,559.52
8/23/1995,463.58,2263.42,1957.42,3515.9,9132.64,17731.98,508.99,557.14
8/24/1995,464.49,2262.86,1939.17,3520,9058.34,17921.99,507.22,557.46
8/25/1995,464.61,2249.27,1937.81,3524.9,9080.39,17770.68,510.67,560.1
8/28/1995,461.41,2241.11,1890.05,3524.9,9080.39,17847.29,513.39,559.05
8/29/1995,457.96,2231.63,1899.51,3502.6,9152.89,18135.16,512.46,560
8/30/1995,459.34,2240.07,1921.43,3504,9197.21,17983.86,512.24,560.92
8/31/1995,458.26,2238.31,1883.39,3477.8,9179.86,18117.22,513.55,561.88
9/01/1995,460.92,2233.09,1881.69,3509.4,9196.47,18120.73,515.02,563.84
9/04/1995,464.34,2250.33,1900.52,3522.7,9252.95,17748.52,513.27,563.84
9/05/1995,465.29,2264.84,1902.48,3532.4,9222.91,17794.04,511.97,569.17
9/06/1995,468.23,2277.13,1884.77,3557.7,9194.68,17620.38,512.28,570.17
9/07/1995,466.17,2267.98,1861.7,3545.6,9278.99,17621.18,512.43,570.29
9/08/1995,466.98,2273.7,1854.9,3554.5,9393.21,18279.55,514.88,572.68
9/11/1995,467.41,2260.79,1869.68,3549.3,9438.95,18486.11,514.53,573.91
9/12/1995,467.99,2270.83,1873.56,3535.9,9434.81,18472.17,513.2,576.51
9/13/1995,471.78,2295.48,1898.23,3570.8,9581.36,18614.26,514.89,578.77
9/14/1995,472.06,2299.91,1892.37,3565.4,9680.1,18758.55,513.57,583.61
9/15/1995,472.72,2317.01,1879.97,3564.6,9797.4,18758.55,517.07,583.35
9/18/1995,469.77,2301.41,1871.74,3533.3,9770.05,18319.16,514.32,582.77
9/19/1995,472.45,2311.28,1882.5,3541.4,9646.14,18474.38,510.93,584.2
9/20/1995,471.96,2305.08,1863.79,3561.5,9630.96,18198.64,510.08,586.77
9/21/1995,471.74,2287.32,1856.79,3557.9,9536.27,18034.79,509.59,583
9/22/1995,464.88,2211.79,1790.69,3514.8,9541.87,17713.93,511.22,581.73
9/25/1995,465.14,2208.41,1800.58,3507,9497.88,17566.43,515.22,581.81
9/26/1995,469.1,2227.85,1816.3,3523.3,9583.34,17921.98,514.81,581.41
9/27/1995,465.05,2185.44,1791.82,3485,9650.6,18262.43,514.48,581.04
9/28/1995,462.51,2171.92,1767.58,3479,9600.56,18022.86,515.27,585.87
9/29/1995,466.26,2187.04,1788.35,3508.2,9646.34,17913.06,517.07,584.41
10/02/1995,465.12,2205.02,1780.71,3520.2,9724.98,17739.84,518.24,581.72
10/03/1995,463.8,2205.02,1800.7,3524.2,9805.46,18142.99,517.85,582.34
10/04/1995,463.92,2217.76,1803.87,3544.1,9939.95,18145.08,518.48,581.47
10/05/1995,462.68,2208.82,1800.32,3544.4,9888.04,18220.41,520.73,582.63
10/06/1995,462.21,2171.43,1809.57,3526.5,9873.9,18506.28,519.55,582.49
10/09/1995,458.46,2168.69,1785.71,3510.3,9863.44,18176.27,520.72,578.37
10/10/1995,454.62,2138.77,1777.96,3460.1,9730.92,18176.27,518.01,577.52
10/11/1995,457.98,2145.3,1794.43,3474.3,9635.06,17891.19,517.6,579.46
10/12/1995,459.48,2158.12,1803.75,3523.8,9685.14,17971.4,517.26,583.1
10/13/1995,461.4,2196.83,1817.03,3568,9883.78,17880.83,516.94,584.5
10/16/1995,459.15,2191.44,1790.49,3557.3,10009.28,18016.44,513.62,583.03
10/17/1995,456.57,2201.03,1779.74,3562.2,10032.93,17916.6,511.26,586.78
10/18/1995,457.77,2194.81,1770.66,3593,9973.7,17895.97,512.72,587.44
10/19/1995,456.48,2179.6,1757.3,3578.6,9981.61,17955.36,510.03,590.65
10/20/1995,454.85,2170.49,1740.72,3551.4,9895.24,18157.33,512.97,587.46
10/23/1995,449.17,2107.42,1721.14,3531.5,9880.53,18156.24,512.97,585.06
10/24/1995,452.56,2113.6,1724.21,3535.3,9775.66,18014.25,507.76,586.54
10/25/1995,455.23,2150.13,1764.12,3537.8,9841.06,17970.81,508.85,582.47
10/26/1995,448.39,2131.84,1754.12,3519.6,9774.48,17726.68,509.94,576.72
10/27/1995,444.51,2096.08,1742.38,3497.9,9680.75,17337.19,513.01,579.7
10/30/1995,447.93,2146.11,1795.34,3510,9672.39,17509.17,510.09,583.25
10/31/1995,453.56,2167.91,1814.01,3529.1,9782.39,17654.64,512.19,581.5
11/01/1995,456.1,2163.22,1814.01,3518.7,9782.39,17474.49,509.35,584.22
11/02/1995,454.02,2183.98,1828.74,3523,9749.36,18028.8,511.21,589.72
11/03/1995,455.65,2181.72,1832.1,3500.4,9855.8,18028.8,512.73,590.57
11/06/1995,453.32,2165.79,1822.64,3514.8,9736.1,18036.97,512.93,588.46
11/07/1995,452.17,2174.97,1857.35,3522.4,9732.41,18021.22,511.44,586.32
11/08/1995,451.31,2172.3,1866.33,3537.1,9562.45,17863.29,510.55,591.71
11/09/1995,452.72,2192.82,1852.63,3541.6,9497.83,17821.04,507.65,593.26
11/10/1995,454.75,2172.17,1839.82,3523.4,9411.85,17843.56,505.43,592.72
11/13/1995,457.41,2175.28,1838.24,3536.8,9385.22,17789.46,503.34,592.3
11/14/1995,458.82,2197.29,1838.21,3547.9,9407.37,17802.51,503.38,589.29
11/15/1995,459.01,2186.17,1875.18,3571.4,9431.38,17682.74,505.8,593.96
11/16/1995,460.23,2200.72,1905.14,3610.8,9367.65,17939.52,508.76,597.34
11/17/1995,460.41,2201.28,1890.52,3609.2,9287.9,18151.16,506.84,600.07
11/20/1995,463.51,2218.3,1881.4,3628.8,9373.91,18383.82,510.3,596.85
11/21/1995,461.3,2205.06,1872.93,3604.1,9452.09,18384.32,512.06,600.24
11/22/1995,462.17,2193.25,1875.47,3632.4,9501.61,18239.84,513.07,598.4
11/23/1995,463.99,2192.25,1867.11,3602.5,9505.67,18239.84,512.32,598.4
11/24/1995,467.37,2198.16,1890.95,3624,9488.75,18215.23,511.55,599.97
11/27/1995,475.62,2238.1,1889.76,3649,9523.87,18543.14,514.27,601.32
11/28/1995,473.85,2242.54,1870.34,3648.8,9623.79,18688.42,516.18,606.45
11/29/1995,477.22,2245.62,1857.33,3655.5,9617.32,18533.98,518.06,607.64
11/30/1995,478.11,2242.83,1828.28,3664.3,9813.34,18744.42,519.13,605.37
12/01/1995,477.77,2260.66,1820.91,3680.4,9862.55,18833.1,518.59,606.98
12/04/1995,477.88,2252.16,1774.86,3669.7,9940.63,18897.37,525.05,613.68
12/05/1995,481.86,2260.99,1814.87,3664.2,9975.37,18879.53,527.24,617.68
12/06/1995,481.98,2267.18,1834.75,3662.8,9898.89,19067.86,527.41,620.18
12/07/1995,477.03,2263.11,1846.8,3639.5,9863.98,19412.32,527.66,616.17
12/08/1995,478.38,2267.5,1856.33,3630,9863.61,19286.97,525.71,617.48
12/11/1995,479.27,2272.82,1849.59,3652.1,9835.17,19226.78,524.95,619.52
12/12/1995,479.04,2289.77,1848.94,3654.9,9927.79,19312.77,528.86,618.78
12/13/1995,478.03,2277.8,1833.76,3662.4,9920.88,19283.48,533.47,621.69
12/14/1995,478.7,2285.85,1874.98,3671.6,9912.84,19499.3,544.19,616.92
12/15/1995,477.09,2284.77,1859.25,3642.6,9858.65,19346.55,549.15,616.34
12/18/1995,474.25,2266.19,1820.47,3596.1,9806.58,19311.08,539.92,606.81
12/19/1995,472.51,2235.62,1810.21,3576.9,9705.86,19140.49,540.94,611.93
12/20/1995,480.61,2262.07,1831.2,3613.7,9877.86,19448.59,550.32,605.94
12/21/1995,480.36,2265.07,1834.38,3633.3,9907.61,19653.25,552.88,610.49
12/22/1995,481.52,2280.43,1873.37,3658.3,9932.2,19744.42,558.94,611.96
12/25/1995,481.52,2280.43,1873.37,3658.3,9932.2,19775.4,558.94,611.96
12/26/1995,481.52,2280.43,1866.67,3658.3,9932.2,19904.72,555.1,614.3
12/27/1995,485.02,2280.43,1877.03,3676.4,9985.23,20011.76,553.55,614.53
12/28/1995,485.35,2275.84,1879.06,3676.7,9998.17,19873.13,551.46,614.12
12/29/1995,485.35,2253.88,1871.97,3689.3,10073.39,19868.15,555.39,615.93
1/01/1996,485.35,2253.88,1871.97,3689.3,10073.39,19868.15,555.39,615.93
1/02/1996,495.24,2284.86,1908.38,3687.9,10204.87,19868.15,553.89,620.73
1/03/1996,499.41,2329.22,1942.96,3715.6,10397.44,19868.15,566.66,621.32
1/04/1996,501.1,2324.32,1931.21,3714.1,10573.9,20618,576.4,617.7
1/05/1996,497.57,2331.88,1917.72,3704.5,10529.9,20669.03,577.14,616.71
1/08/1996,503.61,2323.48,1916.56,3720.6,10466.67,20563.58,580.37,618.46
1/09/1996,500.89,2349.66,1916.29,3700.3,10427.2,20652.08,575.42,609.45
1/10/1996,499.21,2338.19,1910.11,3671.5,10304.63,20612.32,574.25,598.48
1/11/1996,498.78,2329.51,1897.85,3654.9,10429.82,20377.92,574.66,602.69
1/12/1996,502.81,2356.45,1907.59,3657.3,10540.01,20287.42,582.29,601.81
1/15/1996,501.77,2359.05,1924.4,3662.7,10634.5,20287.42,582.73,599.82
1/16/1996,504.56,2376.87,1952.1,3710.6,10671.15,20567.07,581.61,608.44
1/17/1996,505,2371.3,1966,3704.2,10593.82,20570.26,578.62,606.37
1/18/1996,504.93,2380.9,1960.06,3748.7,10536.49,20370.04,576.71,608.24
1/19/1996,508.58,2398.76,1964.28,3748.4,10764.09,20365.76,580.78,611.83
1/22/1996,508.43,2390.53,1954.42,3754.2,10955.33,20196.53,587.32,613.4
1/23/1996,504.8,2384.47,1934.08,3735,10957.22,20080.92,589.17,612.79
1/24/1996,508.69,2423.07,1945.97,3758.2,10960.21,20312.74,591.05,619.96
1/25/1996,508.01,2443.72,1950.19,3734.2,11103.08,20414.69,596.51,617.03
1/26/1996,506.46,2432.93,1966.73,3734.7,11111.87,20663.84,598.76,621.62
1/29/1996,505.61,2446.05,1980.68,3734.6,11058.97,20589.2,592.66,624.22
1/30/1996,502.74,2435.79,2003.13,3735.3,11201.46,20722.44,594.31,630.15
1/31/1996,503.38,2470.14,2021.03,3759.3,11359.7,20812.74,597.97,636.02
2/01/1996,503.74,2459.26,2024.09,3752.8,11362.8,20935.12,600.98,638.46
2/02/1996,504.59,2452.06,2022.21,3781.3,11469.4,20904.03,603.56,635.84
2/05/1996,498.37,2419.01,1985.59,3746.6,11484.12,20653.38,610.37,641.43
2/06/1996,502.73,2428.28,1988.47,3747.5,11391.38,20751.15,607.49,646.33
2/07/1996,504.81,2446.16,1983.29,3726.1,11388.59,20943.49,603.01,649.93
2/08/1996,501.72,2430.2,1956.16,3708.4,11331.77,21118.3,602.19,656.07
2/09/1996,501.99,2411.93,1960.65,3716.3,11310.28,20934.82,597.93,656.37
2/12/1996,503.55,2428.05,1967.67,3726.6,11256.59,20934.82,588.33,661.45
2/13/1996,509.99,2433.91,1983.33,3747.6,11200.19,20784.23,591.59,660.51
2/14/1996,510.73,2427.07,1956.38,3745,11364.46,20943.59,592.55,655.58
2/15/1996,511.16,2423.01,1964.21,3779.8,11471.81,20886.19,601.13,651.32
2/16/1996,508.56,2429.02,1952.5,3770.9,11594.99,20802.77,601.36,647.98
2/19/1996,502.74,2398.58,1939.74,3744.3,11594.99,20721.25,601.36,647.98
2/20/1996,499.67,2382.61,1932.36,3714.6,11594.99,20655.67,601.36,640.65
2/21/1996,503.94,2391.12,1936.9,3725.6,11594.99,20372.23,601.36,648.1
2/22/1996,507.5,2412,1953.26,3740,11338.45,20340.94,600.55,658.86
2/23/1996,510.6,2451.78,1976.89,3740.3,11390.41,20300.38,603.69,659.08
2/26/1996,507.26,2442.34,1960.93,3704.2,11210.42,20480.27,604.49,650.46
2/27/1996,507.6,2444.92,1974.52,3715.9,11197.02,20000.4,601.1,647.24
2/28/1996,512.8,2472.5,1996.89,3738.2,11264.65,19919.97,598.74,644.75
2/29/1996,513.22,2473.55,1990.77,3727.6,11125.68,20125.37,599.76,640.43
3/01/1996,516.59,2501.22,2017.19,3752.7,11194.94,20168.63,599.32,644.37
3/04/1996,519.05,2487.99,2015.31,3768.6,11254.05,20063.88,598.33,650.81
3/05/1996,519.18,2479.03,2001.94,3777.1,11454.08,20183.87,594.92,655.79
3/06/1996,518.23,2466.04,2005.89,3758.9,11378.73,20241.18,595.35,652
3/07/1996,519.34,2480.94,2008.03,3758.2,11194.48,19957.15,585.11,653.65
3/08/1996,514.29,2469.12,1975.46,3710.3,11217.79,20155.87,580.44,633.5
3/11/1996,507.69,2407.79,1948.89,3674.5,10397.45,19796.29,563.91,640.02
3/12/1996,510.17,2435.97,1932.07,3639.5,10602.45,19950.27,571.11,637.09
3/13/1996,514.34,2426.38,1944.3,3640.3,10249.48,19734.7,561.33,638.55
3/14/1996,520.55,2426.49,1962.41,3681.8,10451.75,19923.66,572.1,640.87
3/15/1996,520.18,2458.23,1950.12,3644.8,10557.58,20190.85,574.23,641.43
3/18/1996,524.82,2463.16,1965.02,3669.6,10601.28,20285.13,573.9,652.65
3/19/1996,527.93,2493.26,1967.2,3693,10880.5,20442.6,577.5,651.69
3/20/1996,527.72,2485.9,1969.79,3685.4,10836.53,20442.6,577.39,649.98
3/21/1996,527.21,2504.12,1976.89,3698.3,11027.96,20727.53,587.77,649.19
3/22/1996,528.2,2504.02,1974.35,3707,11026.73,20700.92,588.03,650.62
3/25/1996,527.48,2510.32,2003.83,3681.9,11111.76,20915.44,589.91,650.04
3/26/1996,525.58,2499.32,2007.95,3660.9,10984.47,21014.77,590.12,652.97
3/27/1996,529.11,2525.42,2030.51,3672.4,11066.57,21329.98,589.05,648.91
3/28/1996,526.88,2508.44,2019.97,3672.6,11030.58,21295.82,587.51,648.94
3/29/1996,531.65,2485.87,2044.77,3699.7,10957.2,21406.85,585.34,645.5
4/01/1996,537.28,2489.09,2055.63,3718.4,10926.84,21560.39,579.11,653.73
4/02/1996,537.49,2501.22,2070.41,3728.5,11144.64,21600.08,579.57,655.26
4/03/1996,534.35,2494.4,2064,3725.1,11139.88,21464.73,583.52,655.88
4/04/1996,536.93,2495.18,2074.96,3755.6,11139.88,21471.16,587.36,655.86
4/05/1996,536.93,2495.18,2074.96,3755.6,11139.88,21695.84,587.36,655.86
4/08/1996,536.93,2495.18,2074.96,3755.6,11139.88,21424.24,577.17,644.24
4/09/1996,537.08,2503.26,2081.71,3758.6,11107.37,21744.17,581.13,642.19
4/10/1996,544.77,2530.02,2093.94,3767.4,11077.55,21791.7,582.97,633.5
4/11/1996,543.26,2509.71,2072.52,3744.2,10892.6,21694.43,583.65,631.18
4/12/1996,541.9,2511.78,2074.74,3766.8,10849.8,21660.47,586.48,636.71
4/15/1996,549,2545.94,2080.56,3790.5,10949.57,21883.04,586.55,642.49
4/16/1996,548.23,2538.38,2097.34,3825.3,11033,21868.17,590.14,645
4/17/1996,545.68,2524.18,2075.12,3805.6,10962.69,21816.22,590.92,641.61
4/18/1996,543.56,2535.52,2085.96,3820.7,10909.29,21812.5,587.2,643.61
4/19/1996,546.66,2536.52,2092.45,3857.1,10818.49,21883.84,588.92,645.07
4/22/1996,552.33,2545.91,2116.54,3852.7,10909.98,22123.89,585.71,647.89
4/23/1996,552.25,2550.18,2111.98,3833,10889.05,22119.88,583.33,651.58
4/24/1996,553.88,2538.26,2122.1,3817.6,10898.69,22282.05,582.55,650.17
4/25/1996,551.33,2532.41,2116.35,3819.3,10753.38,22230.1,580.38,652.87
4/26/1996,553.25,2537.17,2138.36,3832.8,10732.79,22235.03,586.49,653.46
4/29/1996,554.6,2506.46,2130.78,3809.2,10835.75,22235.03,586.49,654.16
4/30/1996,554.6,2505.25,2146.79,3817.9,10964.53,22041.3,587.73,654.17
5/01/1996,555.72,2505.25,2146.79,3806,10907.01,21815.01,587.73,654.58
5/02/1996,558.28,2502.31,2136.8,3776.4,10929.9,21662.38,588.53,643.38
5/03/1996,554.17,2457.49,2115.38,3751.6,10734.24,21662.38,583.28,641.63
5/06/1996,559.82,2468.91,2090.42,3751.6,10697.54,21662.38,581.21,640.81
5/07/1996,559.59,2479.53,2083.74,3723,10702.17,21495.28,580.05,638.26
5/08/1996,551.56,2472.64,2083.74,3707.3,10617.32,21728.6,574.45,644.77
5/09/1996,555.65,2469.38,2085.41,3728.3,10573,21411.88,584.87,645.44
5/10/1996,554.91,2468.78,2114.8,3754.4,10597.73,21420.12,581.06,652.09
5/13/1996,555.67,2496.17,2100.85,3739.2,10746,21171.82,585.05,661.51
5/14/1996,557.91,2519.73,2122.08,3759.7,10817.88,21301.05,582.88,665.6
5/15/1996,558.93,2528.75,2124.64,3776.2,10863.83,22055.97,575.12,665.42
5/16/1996,558.93,2528.75,2124.64,3753.6,10833.41,22147.21,578.28,664.85
5/17/1996,554.2,2537.33,2136.91,3789.6,10816.85,21916.6,575.4,668.91
5/20/1996,558.18,2550,2125,3778.2,10987.59,21979,573.35,673.15
5/21/1996,561.84,2570.78,2129.71,3789.4,11088.77,22091.74,573.12,672.76
5/22/1996,561.31,2556.87,2103.49,3764.2,11082.79,21958,574.94,678.42
5/23/1996,563.8,2560.46,2114.45,3747,11030.84,21724.08,579.62,676
5/24/1996,564.28,2542.24,2117.65,3752.1,11019.16,21798.43,585.95,678.51
5/27/1996,564.28,2542.24,2117.65,3752.1,11081.69,21699.76,589.01,678.51
5/28/1996,568.1,2558.3,2132.9,3760.2,11107.02,21944.53,589.79,672.23
5/29/1996,566.72,2551.45,2117.1,3775.7,11200.56,22021.5,589.71,667.93
5/30/1996,565.03,2527.31,2108.44,3746.7,11157.07,21886.35,590.57,671.7
5/31/1996,570.09,2542.8,2110.06,3747.8,11264.73,21956.19,590.57,669.12
6/03/1996,569.2,2532.83,2121.1,3739.2,11059.81,21588.52,595.24,667.68
6/04/1996,568.61,2546.25,2111,3755.2,11086.91,21858.12,581.03,672.56
6/05/1996,570.69,2552.53,2115.35,3753.4,11092.51,21881.43,581.41,678.44
6/06/1996,571.76,2552.53,2133.22,3760.3,11225.83,21804.46,587.11,673.03
6/07/1996,565.51,2557.43,2101.99,3706.8,11196.55,21751.81,587.04,673.31
6/10/1996,570.31,2558.81,2120.84,3728.8,11143.24,21719.15,586.56,672.16
6/11/1996,570.19,2546.35,2137.5,3755.7,10993.55,21817.62,586.17,670.97
6/12/1996,569.58,2568.88,2137.29,3769.2,10958.67,22104.8,582.32,669.04
6/13/1996,561.57,2567.47,2126.2,3761.7,10866.02,22082.4,575.9,667.92
6/14/1996,558.3,2548.83,2111.78,3753.6,10864.99,22289.39,574.83,665.85
6/17/1996,561.07,2546.12,2113.04,3761.5,10864.99,22245.38,579.25,665.16
6/18/1996,563.95,2549.29,2107.94,3756.4,10952.78,22332.4,579.84,662.06
6/19/1996,558.1,2554.29,2100.7,3753.2,10904.47,22367.36,581.86,661.96
6/20/1996,554.89,2539.67,2077.08,3727.5,10904.47,22437.3,582.11,662.1
6/21/1996,554.11,2540.11,2084.18,3722.3,10855.29,22530.65,584.83,666.84
6/24/1996,554.49,2566.43,2097.63,3710.8,10959.72,22603.2,582.38,668.85
6/25/1996,556.53,2572.96,2118.43,3679.5,10982.77,22597.17,582.1,668.48
6/26/1996,559.49,2573.69,2112.47,3695.5,11059.92,22666.8,580.52,664.39
6/27/1996,556.48,2551.62,2112.85,3678.8,11002.45,22501.61,580.47,668.55
6/28/1996,560.33,2561.39,2123.7,3711,11020.9,22530.75,575.25,670.63
7/01/1996,560.03,2564,2118.75,3725.6,11002.61,22455.49,570.25,675.88
7/02/1996,559.45,2572.25,2111.8,3725.7,11084.43,22347.97,567.37,673.61
7/03/1996,560.31,2568.95,2113.98,3714.1,11063.28,22379.02,568.64,672.4
7/04/1996,562.96,2577.39,2126.81,3760.6,11181.82,22292.91,568.07,672.4
7/05/1996,558.93,2583.49,2098.79,3743.2,11177.13,22232.42,565.69,657.44
7/08/1996,554.45,2551.04,2079.06,3741.5,10890.05,21924.94,554.84,652.54
7/09/1996,556.76,2562.18,2076.57,3752.3,10929.63,21919.82,553.94,654.75
7/10/1996,554.52,2567.43,2081.85,3765.8,10911.76,21778.94,558.62,656.06
7/11/1996,549.38,2575.54,2073.66,3749,10921.35,21892.58,554.24,645.67
7/12/1996,547.01,2544.26,2050.55,3728.3,10802.68,21656.45,549.56,646.19
7/15/1996,539.24,2550.53,2029.51,3698.3,10800.13,21753.42,549.53,629.8
7/16/1996,528.27,2469.79,1989.51,3632.3,10627.98,21406.35,548.1,628.37
7/17/1996,527.11,2497.19,1995.11,3658.2,10609.1,21412.88,551.76,634.07
7/18/1996,529.4,2506.22,2007.26,3693.4,10711.24,21566.42,549.83,643.56
7/19/1996,534.05,2520.19,1992.83,3710.5,10845.3,21476.29,553.99,638.73
7/22/1996,525.62,2482.4,1960.33,3681.3,10798.29,21005.63,550.63,633.77
7/23/1996,525.41,2475.07,1982.23,3708.4,10865.31,21163.69,546.94,626.87
7/24/1996,512.8,2447.8,1954.1,3668.8,10699.86,20631.03,540.02,626.65
7/25/1996,523.61,2465,1974.67,3684.7,10706.97,20883.84,537.08,631.17
7/26/1996,521.2,2470.34,1962.86,3673.3,10705.57,21124.9,533.88,635.9
7/29/1996,525.92,2477.81,1961.1,3678.8,10651.8,20967.54,526.23,630.91
7/30/1996,526.5,2457.48,1968.49,3668.5,10585.86,20880.33,522.15,635.26
7/31/1996,535.73,2473.35,1995.89,3703.2,10681.42,20692.83,530.1,639.95
8/01/1996,540.07,2494.46,2009.9,3734.4,10789.87,20984.83,536.09,650.02
8/02/1996,550.45,2508.65,2023.41,3770.6,10961.97,20940.41,540.06,662.49
8/05/1996,550.12,2520.93,2013.19,3788.3,11071.43,21077.47,541.7,660.23
8/06/1996,547.79,2522.47,1999.34,3788.4,11134.6,20744.88,538.4,662.38
8/07/1996,553.44,2531.89,1996.74,3811.1,11127.54,20477.59,534.1,664.16
8/08/1996,550.2,2538.15,1997.42,3811.4,11164.36,20731.31,539.59,662.59
8/09/1996,549.48,2525.64,1989.54,3810.7,11104.03,20551.05,531.69,662.1
8/12/1996,548.71,2528.18,1978.17,3803.3,11181.88,20666.6,531.69,665.77
8/13/1996,549.28,2539.41,1980.57,3823.4,11165.67,20864.95,528.8,660.2
